disp_id,client_id,account_id,type,bank_id
2907,2907,2406,DISPONENT,3
2908,2908,2407,OWNER,3
2909,2909,2408,OWNER,2
2910,2910,2409,OWNER,2
2911,2911,2410,OWNER,1
2912,2912,2410,DISPONENT,1
2913,2913,2411,OWNER,3
2915,2915,2413,OWNER,2
2916,2916,2414,OWNER,1
2917,2917,2415,OWNER,3
2918,2918,2416,OWNER,3
2919,2919,2416,DISPONENT,3
2920,2920,2417,OWNER,3
2921,2921,2418,OWNER,1
2922,2922,2419,OWNER,1
2923,2923,2420,OWNER,2
2924,2924,2421,OWNER,3
2925,2925,2421,DISPONENT,3
2926,2926,2422,OWNER,1
2927,2927,2422,DISPONENT,1
2928,2928,2423,OWNER,1
2929,2929,2424,OWNER,1
2930,2930,2425,OWNER,1
2932,2932,2427,OWNER,3
2933,2933,2428,OWNER,3
2934,2934,2428,DISPONENT,3
2935,2935,2429,OWNER,1
2936,2936,2430,OWNER,1
2937,2937,2431,OWNER,1
2938,2938,2432,OWNER,1
2939,2939,2433,OWNER,1
2940,2940,2434,OWNER,2
2941,2941,2435,OWNER,1
2942,2942,2436,OWNER,1
2943,2943,2437,OWNER,3
2944,2944,2438,OWNER,2
2945,2945,2439,OWNER,1
2946,2946,2439,DISPONENT,1
2947,2947,2440,OWNER,2
2948,2948,2441,OWNER,1
2949,2949,2442,OWNER,2
2950,2950,2443,OWNER,2
2951,2951,2444,OWNER,3
2952,2952,2445,OWNER,2
2953,2953,2446,OWNER,1
2954,2954,2447,OWNER,2
2955,2955,2447,DISPONENT,2
2956,2956,2448,OWNER,1
2957,2957,2449,OWNER,1
2958,2958,2450,OWNER,2
2959,2959,2451,OWNER,2
2960,2960,2452,OWNER,2
2961,2961,2452,DISPONENT,2
2962,2962,2453,OWNER,1
2963,2963,2453,DISPONENT,1
2964,2964,2454,OWNER,3
2965,2965,2455,OWNER,2
2966,2966,2456,OWNER,1
2967,2967,2457,OWNER,3
2968,2968,2458,OWNER,1
2969,2969,2459,OWNER,3
2970,2970,2459,DISPONENT,3
2971,2971,2460,OWNER,1
2972,2972,2461,OWNER,3
2974,2974,2463,OWNER,2
2975,2975,2464,OWNER,1
2976,2976,2465,OWNER,1
2977,2977,2466,OWNER,2
2978,2978,2467,OWNER,2
2979,2979,2468,OWNER,2
2980,2980,2469,OWNER,1
2981,2981,2470,OWNER,2
2982,2982,2471,OWNER,3
2983,2983,2471,DISPONENT,3
2984,2984,2472,OWNER,2
2985,2985,2472,DISPONENT,2
2986,2986,2473,OWNER,1
2987,2987,2473,DISPONENT,1
2988,2988,2474,OWNER,2
2989,2989,2475,OWNER,2
2990,2990,2476,OWNER,2
2991,2991,2476,DISPONENT,2
2992,2992,2477,OWNER,2
2994,2994,2479,OWNER,1
2995,2995,2480,OWNER,2
2996,2996,2481,OWNER,3
2997,2997,2482,OWNER,3
2998,2998,2483,OWNER,3
2999,2999,2484,OWNER,3
3000,3000,2485,OWNER,1
3001,3001,2486,OWNER,3
3002,3002,2487,OWNER,3
3003,3003,2488,OWNER,2
3004,3004,2488,DISPONENT,2
3005,3005,2489,OWNER,3
3006,3006,2490,OWNER,1
3007,3007,2491,OWNER,2
3008,3008,2492,OWNER,2
3009,3009,2493,OWNER,2
3010,3010,2493,DISPONENT,2
3011,3011,2494,OWNER,3
3012,3012,2495,OWNER,1
3013,3013,2496,OWNER,3
3014,3014,2496,DISPONENT,3
3015,3015,2497,OWNER,3
3016,3016,2498,OWNER,2
3017,3017,2499,OWNER,2
3018,3018,2500,OWNER,3
3019,3019,2501,OWNER,3
3020,3020,2502,OWNER,2
3021,3021,2503,OWNER,1
3022,3022,2503,DISPONENT,1
3023,3023,2504,OWNER,3
3024,3024,2505,OWNER,2
3025,3025,2505,DISPONENT,2
3026,3026,2506,OWNER,2
3027,3027,2507,OWNER,2
3028,3028,2508,OWNER,2
3029,3029,2509,OWNER,1
3030,3030,2510,OWNER,3
3031,3031,2511,OWNER,3
3032,3032,2511,DISPONENT,3
3035,3035,2513,OWNER,3
3036,3036,2514,OWNER,2
3037,3037,2515,OWNER,3
3038,3038,2516,OWNER,1
3039,3039,2517,OWNER,1
3041,3041,2519,OWNER,2
3042,3042,2520,OWNER,1
3043,3043,2521,OWNER,1
3044,3044,2522,OWNER,2
3045,3045,2523,OWNER,3
3046,3046,2524,OWNER,2
3047,3047,2525,OWNER,1
3048,3048,2526,OWNER,3
3049,3049,2527,OWNER,3
3050,3050,2527,DISPONENT,3
3051,3051,2528,OWNER,2
3054,3054,2530,OWNER,3
3055,3055,2531,OWNER,1
3056,3056,2532,OWNER,2
3057,3057,2532,DISPONENT,2
3058,3058,2533,OWNER,3
3059,3059,2534,OWNER,3
3060,3060,2535,OWNER,2
3061,3061,2535,DISPONENT,2
3062,3062,2536,OWNER,1
3063,3063,2537,OWNER,3
3064,3064,2538,OWNER,2
3065,3065,2539,OWNER,2
3066,3066,2540,OWNER,2
3067,3067,2541,OWNER,2
3068,3068,2541,DISPONENT,2
3069,3069,2542,OWNER,1
3070,3070,2543,OWNER,1
3071,3071,2544,OWNER,1
3072,3072,2545,OWNER,3
3073,3073,2545,DISPONENT,3
3074,3074,2546,OWNER,2
3075,3075,2547,OWNER,2
3076,3076,2548,OWNER,1
3077,3077,2549,OWNER,1
3078,3078,2549,DISPONENT,1
3079,3079,2550,OWNER,3
3080,3080,2551,OWNER,2
3081,3081,2551,DISPONENT,2
3082,3082,2552,OWNER,1
3083,3083,2553,OWNER,1
3084,3084,2554,OWNER,3
3085,3085,2555,OWNER,2
3086,3086,2555,DISPONENT,2
3087,3087,2556,OWNER,1
3088,3088,2557,OWNER,1
3089,3089,2558,OWNER,3
3090,3090,2559,OWNER,1
3091,3091,2560,OWNER,1
3092,3092,2561,OWNER,2
3093,3093,2562,OWNER,1
3094,3094,2563,OWNER,3
3095,3095,2564,OWNER,3
3096,3096,2565,OWNER,3
3097,3097,2566,OWNER,1
3098,3098,2567,OWNER,3
3099,3099,2568,OWNER,1
3100,3100,2569,OWNER,1
3101,3101,2570,OWNER,1
3102,3102,2571,OWNER,1
3103,3103,2572,OWNER,3
3104,3104,2573,OWNER,3
3105,3105,2574,OWNER,3
3106,3106,2575,OWNER,2
3107,3107,2576,OWNER,3
3108,3108,2576,DISPONENT,3
3109,3109,2577,OWNER,3
3110,3110,2578,OWNER,2
3111,3111,2578,DISPONENT,2
3112,3112,2579,OWNER,1
3113,3113,2580,OWNER,3
3114,3114,2580,DISPONENT,3
3115,3115,2581,OWNER,2
3116,3116,2582,OWNER,3
3117,3117,2583,OWNER,2
3118,3118,2583,DISPONENT,2
3119,3119,2584,OWNER,1
3120,3120,2585,OWNER,1
3121,3121,2586,OWNER,1
3122,3122,2586,DISPONENT,1
3123,3123,2587,OWNER,1
3124,3124,2588,OWNER,1
3125,3125,2589,OWNER,3
3126,3126,2590,OWNER,1
3127,3127,2591,OWNER,1
3128,3128,2592,OWNER,2
3129,3129,2593,OWNER,3
3130,3130,2594,OWNER,1
3131,3131,2595,OWNER,2
3132,3132,2596,OWNER,2
3133,3133,2597,OWNER,1
3134,3134,2598,OWNER,1
3135,3135,2599,OWNER,3
3136,3136,2600,OWNER,1
3137,3137,2601,OWNER,1
3138,3138,2601,DISPONENT,1
3139,3139,2602,OWNER,3
3140,3140,2602,DISPONENT,3
3141,3141,2603,OWNER,1
3142,3142,2604,OWNER,2
3143,3143,2605,OWNER,2
3144,3144,2606,OWNER,2
3145,3145,2606,DISPONENT,2
3146,3146,2607,OWNER,1
3147,3147,2608,OWNER,2
3148,3148,2609,OWNER,2
3149,3149,2609,DISPONENT,2
3150,3150,2610,OWNER,2
3151,3151,2611,OWNER,3
3152,3152,2612,OWNER,1
3153,3153,2613,OWNER,2
3154,3154,2613,DISPONENT,2
3155,3155,2614,OWNER,2
3156,3156,2615,OWNER,1
3157,3157,2616,OWNER,3
3158,3158,2617,OWNER,1
3159,3159,2618,OWNER,3
3160,3160,2619,OWNER,1
3161,3161,2620,OWNER,3
3162,3162,2621,OWNER,1
3163,3163,2622,OWNER,2
3164,3164,2622,DISPONENT,2
3165,3165,2623,OWNER,1
3166,3166,2624,OWNER,1
3167,3167,2625,OWNER,1
3170,3170,2627,OWNER,3
3171,3171,2627,DISPONENT,3
3172,3172,2628,OWNER,1
3173,3173,2629,OWNER,1
3174,3174,2629,DISPONENT,1
3175,3175,2630,OWNER,3
3176,3176,2631,OWNER,3
3177,3177,2632,OWNER,1
3178,3178,2633,OWNER,1
3179,3179,2634,OWNER,2
3180,3180,2634,DISPONENT,2
3181,3181,2635,OWNER,3
3182,3182,2636,OWNER,1
3183,3183,2637,OWNER,3
3184,3184,2638,OWNER,3
3185,3185,2639,OWNER,3
3186,3186,2640,OWNER,3
3187,3187,2641,OWNER,2
3188,3188,2642,OWNER,2
3190,3190,2644,OWNER,2
3191,3191,2645,OWNER,3
3192,3192,2646,OWNER,3
3193,3193,2647,OWNER,1
3194,3194,2648,OWNER,3
3195,3195,2649,OWNER,2
3196,3196,2650,OWNER,2
3197,3197,2651,OWNER,1
3198,3198,2651,DISPONENT,1
3199,3199,2652,OWNER,3
3200,3200,2652,DISPONENT,3
3201,3201,2653,OWNER,1
3202,3202,2654,OWNER,1
3203,3203,2655,OWNER,3
3204,3204,2655,DISPONENT,3
3205,3205,2656,OWNER,3
3206,3206,2656,DISPONENT,3
3207,3207,2657,OWNER,1
3208,3208,2658,OWNER,2
3209,3209,2658,DISPONENT,2
3210,3210,2659,OWNER,1
3211,3211,2660,OWNER,3
3213,3213,2661,OWNER,3
3214,3214,2662,OWNER,3
3215,3215,2663,OWNER,3
3216,3216,2664,OWNER,2
3217,3217,2665,OWNER,3
3218,3218,2666,OWNER,2
3219,3219,2666,DISPONENT,2
3220,3220,2667,OWNER,2
3221,3221,2667,DISPONENT,2
3222,3222,2668,OWNER,3
3225,3225,2670,OWNER,3
3226,3226,2671,OWNER,3
3227,3227,2672,OWNER,1
3228,3228,2673,OWNER,1
3229,3229,2674,OWNER,2
3230,3230,2675,OWNER,1
3231,3231,2676,OWNER,3
3232,3232,2677,OWNER,3
3233,3233,2678,OWNER,1
3234,3234,2679,OWNER,3
3235,3235,2680,OWNER,1
3236,3236,2681,OWNER,2
3239,3239,2684,OWNER,1
3240,3240,2685,OWNER,2
3241,3241,2686,OWNER,1
3242,3242,2686,DISPONENT,1
3243,3243,2687,OWNER,2
3244,3244,2688,OWNER,1
3245,3245,2689,OWNER,2
3246,3246,2690,OWNER,3
3247,3247,2691,OWNER,2
3248,3248,2692,OWNER,3
3249,3249,2693,OWNER,1
3250,3250,2693,DISPONENT,1
3251,3251,2694,OWNER,3
3252,3252,2694,DISPONENT,3
3253,3253,2695,OWNER,2
3254,3254,2696,OWNER,1
3255,3255,2697,OWNER,1
3256,3256,2698,OWNER,2
3257,3257,2699,OWNER,3
3258,3258,2700,OWNER,1
3259,3259,2701,OWNER,2
3260,3260,2702,OWNER,2
3261,3261,2702,DISPONENT,2
3262,3262,2703,OWNER,2
3264,3264,2705,OWNER,1
3265,3265,2706,OWNER,1
3266,3266,2706,DISPONENT,1
3267,3267,2707,OWNER,3
3268,3268,2708,OWNER,1
3269,3269,2709,OWNER,1
3270,3270,2710,OWNER,1
3271,3271,2711,OWNER,1
3272,3272,2712,OWNER,3
3273,3273,2712,DISPONENT,3
3274,3274,2713,OWNER,3
3275,3275,2713,DISPONENT,3
3276,3276,2714,OWNER,2
3277,3277,2715,OWNER,3
3278,3278,2715,DISPONENT,3
3279,3279,2716,OWNER,1
3280,3280,2716,DISPONENT,1
3281,3281,2717,OWNER,3
3282,3282,2718,OWNER,3
3283,3283,2719,OWNER,3
3284,3284,2720,OWNER,1
3285,3285,2720,DISPONENT,1
3286,3286,2721,OWNER,1
3287,3287,2721,DISPONENT,1
3288,3288,2722,OWNER,3
3289,3289,2723,OWNER,1
3290,3290,2724,OWNER,3
3291,3291,2725,OWNER,3
3292,3292,2726,OWNER,1
3293,3293,2727,OWNER,3
3294,3294,2728,OWNER,1
3295,3295,2729,OWNER,3
3296,3296,2730,OWNER,2
3297,3297,2731,OWNER,1
3298,3298,2732,OWNER,2
3299,3299,2733,OWNER,1
3300,3300,2734,OWNER,1
3302,3302,2736,OWNER,2
3303,3303,2736,DISPONENT,2
3304,3304,2737,OWNER,3
3305,3305,2738,OWNER,3
3306,3306,2739,OWNER,3
3307,3307,2740,OWNER,3
3308,3308,2741,OWNER,2
3309,3309,2741,DISPONENT,2
3310,3310,2742,OWNER,1
3311,3311,2743,OWNER,1
3312,3312,2744,OWNER,2
3313,3313,2745,OWNER,3
3314,3314,2746,OWNER,2
3315,3315,2746,DISPONENT,2
3316,3316,2747,OWNER,1
3317,3317,2747,DISPONENT,1
3319,3319,2749,OWNER,1
3320,3320,2749,DISPONENT,1
3321,3321,2750,OWNER,3
3322,3322,2751,OWNER,1
3323,3323,2752,OWNER,3
3324,3324,2753,OWNER,1
3325,3325,2753,DISPONENT,1
3326,3326,2754,OWNER,2
3327,3327,2755,OWNER,3
3328,3328,2756,OWNER,1
3329,3329,2757,OWNER,2
3330,3330,2757,DISPONENT,2
3331,3331,2758,OWNER,2
3332,3332,2759,OWNER,1
3333,3333,2760,OWNER,1
3334,3334,2761,OWNER,3
3335,3335,2762,OWNER,2
3336,3336,2763,OWNER,1
3337,3337,2764,OWNER,3
3338,3338,2765,OWNER,3
3339,3339,2766,OWNER,3
3340,3340,2767,OWNER,1
3341,3341,2767,DISPONENT,1
3342,3342,2768,OWNER,2
3344,3344,2770,OWNER,2
3345,3345,2771,OWNER,1
3346,3346,2771,DISPONENT,1
3347,3347,2772,OWNER,2
3348,3348,2773,OWNER,2
3349,3349,2774,OWNER,1
3350,3350,2775,OWNER,1
3351,3351,2775,DISPONENT,1
3352,3352,2776,OWNER,2
3353,3353,2776,DISPONENT,2
3354,3354,2777,OWNER,1
3355,3355,2778,OWNER,2
3356,3356,2779,OWNER,1
3357,3357,2780,OWNER,3
3358,3358,2781,OWNER,3
3359,3359,2782,OWNER,3
3360,3360,2783,OWNER,2
3361,3361,2784,OWNER,3
3365,3365,2787,OWNER,2
3366,3366,2788,OWNER,1
3367,3367,2788,DISPONENT,1
3368,3368,2789,OWNER,2
3369,3369,2790,OWNER,1
3370,3370,2791,OWNER,3
3371,3371,2791,DISPONENT,3
3372,3372,2792,OWNER,2
3373,3373,2793,OWNER,3
3374,3374,2793,DISPONENT,3
3375,3375,2794,OWNER,3
3376,3376,2795,OWNER,2
3377,3377,2795,DISPONENT,2
3378,3378,2796,OWNER,3
3379,3379,2796,DISPONENT,3
3380,3380,2797,OWNER,3
3381,3381,2798,OWNER,1
3382,3382,2799,OWNER,3
3383,3383,2799,DISPONENT,3
3384,3384,2800,OWNER,1
3385,3385,2801,OWNER,3
3386,3386,2802,OWNER,2
3387,3387,2803,OWNER,1
3388,3388,2804,OWNER,2
3389,3389,2805,OWNER,3
3390,3390,2806,OWNER,2
3391,3391,2807,OWNER,1
3392,3392,2808,OWNER,2
3393,3393,2809,OWNER,2
3394,3394,2810,OWNER,1
3395,3395,2811,OWNER,3
3396,3396,2812,OWNER,3
3397,3397,2813,OWNER,3
3398,3398,2813,DISPONENT,3
3399,3399,2814,OWNER,3
3402,3402,2816,OWNER,3
3403,3403,2816,DISPONENT,3
3404,3404,2817,OWNER,1
3405,3405,2818,OWNER,3
3406,3406,2818,DISPONENT,3
3407,3407,2819,OWNER,3
3408,3408,2819,DISPONENT,3
3409,3409,2820,OWNER,2
3410,3410,2821,OWNER,2
3412,3412,2823,OWNER,3
3413,3413,2823,DISPONENT,3
3414,3414,2824,OWNER,1
3415,3415,2825,OWNER,3
3416,3416,2826,OWNER,1
3417,3417,2826,DISPONENT,1
3418,3418,2827,OWNER,3
3420,3420,2829,OWNER,1
3421,3421,2830,OWNER,1
3422,3422,2831,OWNER,3
3423,3423,2832,OWNER,3
3424,3424,2833,OWNER,3
3425,3425,2834,OWNER,1
3426,3426,2835,OWNER,3
3427,3427,2836,OWNER,2
3428,3428,2836,DISPONENT,2
3429,3429,2837,OWNER,1
3430,3430,2838,OWNER,1
3431,3431,2839,OWNER,1
3432,3432,2840,OWNER,3
3433,3433,2841,OWNER,2
3434,3434,2841,DISPONENT,2
3435,3435,2842,OWNER,2
3436,3436,2843,OWNER,1
3437,3437,2843,DISPONENT,1
3438,3438,2844,OWNER,2
3439,3439,2845,OWNER,3
3440,3440,2846,OWNER,3
3441,3441,2847,OWNER,2
3443,3443,2849,OWNER,1
3444,3444,2850,OWNER,1
3445,3445,2851,OWNER,1
3446,3446,2852,OWNER,2
3447,3447,2853,OWNER,3
3448,3448,2854,OWNER,3
3449,3449,2855,OWNER,2
3450,3450,2856,OWNER,2
3451,3451,2857,OWNER,2
3452,3452,2857,DISPONENT,2
3453,3453,2858,OWNER,2
3454,3454,2859,OWNER,2
3455,3455,2859,DISPONENT,2
3456,3456,2860,OWNER,1
3457,3457,2861,OWNER,3
3458,3458,2862,OWNER,2
3459,3459,2863,OWNER,3
3460,3460,2863,DISPONENT,3
3461,3461,2864,OWNER,1
3462,3462,2864,DISPONENT,1
3463,3463,2865,OWNER,3
3464,3464,2866,OWNER,3
3465,3465,2867,OWNER,2
3466,3466,2868,OWNER,1
3467,3467,2868,DISPONENT,1
3468,3468,2869,OWNER,3
3469,3469,2870,OWNER,3
3470,3470,2871,OWNER,1
3471,3471,2872,OWNER,3
3472,3472,2873,OWNER,2
3473,3473,2873,DISPONENT,2
3474,3474,2874,OWNER,1
3475,3475,2875,OWNER,1
3476,3476,2876,OWNER,1
3477,3477,2877,OWNER,1
3478,3478,2878,OWNER,1
3479,3479,2878,DISPONENT,1
3480,3480,2879,OWNER,2
3481,3481,2879,DISPONENT,2
3482,3482,2880,OWNER,1
3483,3483,2881,OWNER,3
3484,3484,2882,OWNER,3
3485,3485,2883,OWNER,1
3486,3486,2884,OWNER,1
3487,3487,2885,OWNER,3
3488,3488,2886,OWNER,2
3489,3489,2887,OWNER,2
3490,3490,2888,OWNER,1
3491,3491,2888,DISPONENT,1
3492,3492,2889,OWNER,3
3493,3493,2890,OWNER,2
3494,3494,2891,OWNER,2
3495,3495,2892,OWNER,1
3496,3496,2892,DISPONENT,1
3497,3497,2893,OWNER,3
3498,3498,2894,OWNER,2
3499,3499,2895,OWNER,3
3500,3500,2896,OWNER,2
3501,3501,2897,OWNER,1
3502,3502,2898,OWNER,2
3503,3503,2898,DISPONENT,2
3504,3504,2899,OWNER,1
3505,3505,2900,OWNER,2
3506,3506,2901,OWNER,1
3507,3507,2902,OWNER,1
3508,3508,2903,OWNER,2
3509,3509,2903,DISPONENT,2
3510,3510,2904,OWNER,2
3511,3511,2905,OWNER,1
3512,3512,2906,OWNER,3
3513,3513,2907,OWNER,2
3514,3514,2907,DISPONENT,2
3515,3515,2908,OWNER,1
3516,3516,2909,OWNER,1
3517,3517,2910,OWNER,2
3518,3518,2911,OWNER,1
3519,3519,2912,OWNER,3
3520,3520,2913,OWNER,1
3521,3521,2914,OWNER,1
3522,3522,2915,OWNER,3
3523,3523,2916,OWNER,3
3524,3524,2917,OWNER,1
3525,3525,2918,OWNER,1
3526,3526,2918,DISPONENT,1
3527,3527,2919,OWNER,2
3528,3528,2920,OWNER,2
3529,3529,2921,OWNER,3
3530,3530,2922,OWNER,1
3531,3531,2923,OWNER,3
3532,3532,2924,OWNER,2
3533,3533,2925,OWNER,1
3534,3534,2926,OWNER,2
3535,3535,2927,OWNER,2
3536,3536,2928,OWNER,2
3537,3537,2929,OWNER,2
3538,3538,2930,OWNER,1
3539,3539,2931,OWNER,1
3540,3540,2932,OWNER,1
3541,3541,2932,DISPONENT,1
3542,3542,2933,OWNER,2
3543,3543,2933,DISPONENT,2
3544,3544,2934,OWNER,2
3545,3545,2935,OWNER,3
3546,3546,2936,OWNER,2
3547,3547,2937,OWNER,3
3548,3548,2938,OWNER,3
3549,3549,2939,OWNER,3
3550,3550,2940,OWNER,1
3552,3552,2942,OWNER,3
3554,3554,2944,OWNER,3
3555,3555,2944,DISPONENT,3
3556,3556,2945,OWNER,3
3557,3557,2945,DISPONENT,3
3558,3558,2946,OWNER,1
3559,3559,2947,OWNER,1
3560,3560,2947,DISPONENT,1
3562,3562,2949,OWNER,2
3563,3563,2949,DISPONENT,2
3564,3564,2950,OWNER,2
3565,3565,2951,OWNER,3
3566,3566,2952,OWNER,2
3567,3567,2953,OWNER,1
3568,3568,2954,OWNER,3
3569,3569,2955,OWNER,2
3570,3570,2956,OWNER,3
3571,3571,2957,OWNER,1
3572,3572,2958,OWNER,1
3573,3573,2959,OWNER,1
3574,3574,2960,OWNER,1
3575,3575,2961,OWNER,1
3576,3576,2962,OWNER,1
3577,3577,2963,OWNER,1
3578,3578,2964,OWNER,2
3579,3579,2964,DISPONENT,2
3580,3580,2965,OWNER,1
3581,3581,2966,OWNER,3
3582,3582,2967,OWNER,2
3583,3583,2968,OWNER,2
3584,3584,2968,DISPONENT,2
3585,3585,2969,OWNER,1
3586,3586,2970,OWNER,2
3587,3587,2970,DISPONENT,2
3588,3588,2971,OWNER,2
3589,3589,2972,OWNER,1
3590,3590,2973,OWNER,3
3591,3591,2974,OWNER,3
3592,3592,2974,DISPONENT,3
3594,3594,2976,OWNER,2
3595,3595,2977,OWNER,1
3596,3596,2978,OWNER,1
3597,3597,2979,OWNER,3
3598,3598,2980,OWNER,2
3599,3599,2980,DISPONENT,2
3600,3600,2981,OWNER,3
3601,3601,2982,OWNER,2
3602,3602,2982,DISPONENT,2
3603,3603,2983,OWNER,1
3605,3605,2985,OWNER,1
3606,3606,2986,OWNER,3
3607,3607,2987,OWNER,3
3608,3608,2988,OWNER,2
3609,3609,2988,DISPONENT,2
3610,3610,2989,OWNER,2
3611,3611,2990,OWNER,3
3612,3612,2991,OWNER,2
3613,3613,2991,DISPONENT,2
3614,3614,2992,OWNER,2
3615,3615,2993,OWNER,3
3616,3616,2994,OWNER,3
3617,3617,2995,OWNER,3
3618,3618,2996,OWNER,3
3619,3619,2997,OWNER,3
3620,3620,2998,OWNER,2
3621,3621,2999,OWNER,1
3622,3622,2999,DISPONENT,1
3623,3623,3000,OWNER,2
3624,3624,3001,OWNER,3
3627,3627,3003,OWNER,2
3628,3628,3004,OWNER,1
3629,3629,3005,OWNER,3
3630,3630,3006,OWNER,1
3631,3631,3006,DISPONENT,1
3632,3632,3007,OWNER,3
3633,3633,3008,OWNER,2
3634,3634,3009,OWNER,1
3635,3635,3009,DISPONENT,1
3636,3636,3010,OWNER,1
3637,3637,3011,OWNER,2
3638,3638,3012,OWNER,1
3639,3639,3013,OWNER,3
3640,3640,3014,OWNER,2
3641,3641,3014,DISPONENT,2
3642,3642,3015,OWNER,1
3643,3643,3016,OWNER,1
3644,3644,3017,OWNER,3
3645,3645,3018,OWNER,3
3646,3646,3019,OWNER,1
3647,3647,3019,DISPONENT,1
3648,3648,3020,OWNER,2
3649,3649,3021,OWNER,1
3650,3650,3022,OWNER,1
3651,3651,3023,OWNER,3
3652,3652,3024,OWNER,1
3653,3653,3024,DISPONENT,1
3654,3654,3025,OWNER,1
3655,3655,3026,OWNER,2
3656,3656,3027,OWNER,2
3657,3657,3027,DISPONENT,2
3658,3658,3028,OWNER,2
3659,3659,3029,OWNER,2
3660,3660,3030,OWNER,2
3661,3661,3031,OWNER,3
3662,3662,3032,OWNER,2
3663,3663,3033,OWNER,1
3664,3664,3033,DISPONENT,1
3667,3667,3035,OWNER,2
3668,3668,3035,DISPONENT,2
3669,3669,3036,OWNER,2
3670,3670,3037,OWNER,3
3671,3671,3038,OWNER,1
3672,3672,3038,DISPONENT,1
3673,3673,3039,OWNER,1
3674,3674,3040,OWNER,2
3675,3675,3041,OWNER,3
3676,3676,3042,OWNER,1
3677,3677,3042,DISPONENT,1
3678,3678,3043,OWNER,1
3679,3679,3044,OWNER,2
3680,3680,3044,DISPONENT,2
3681,3681,3045,OWNER,3
3682,3682,3045,DISPONENT,3
3683,3683,3046,OWNER,3
3684,3684,3047,OWNER,1
3685,3685,3048,OWNER,1
3686,3686,3049,OWNER,3
3687,3687,3050,OWNER,1
3688,3688,3050,DISPONENT,1
3689,3689,3051,OWNER,1
3690,3690,3052,OWNER,2
3691,3691,3053,OWNER,2
3693,3693,3055,OWNER,3
3694,3694,3055,DISPONENT,3
3695,3695,3056,OWNER,3
3696,3696,3056,DISPONENT,3
3697,3697,3057,OWNER,2
3698,3698,3058,OWNER,2
3699,3699,3059,OWNER,3
3700,3700,3059,DISPONENT,3
3701,3701,3060,OWNER,2
3702,3702,3061,OWNER,2
3703,3703,3062,OWNER,2
3704,3704,3063,OWNER,1
3705,3705,3064,OWNER,3
3707,3707,3066,OWNER,1
3708,3708,3067,OWNER,3
3709,3709,3067,DISPONENT,3
3710,3710,3068,OWNER,3
3711,3711,3069,OWNER,1
3712,3712,3070,OWNER,3
3713,3713,3071,OWNER,1
3714,3714,3072,OWNER,1
3716,3716,3074,OWNER,1
3717,3717,3075,OWNER,3
3718,3718,3075,DISPONENT,3
3719,3719,3076,OWNER,2
3720,3720,3076,DISPONENT,2
3721,3721,3077,OWNER,1
3722,3722,3078,OWNER,2
3723,3723,3079,OWNER,3
3724,3724,3080,OWNER,3
3727,3727,3082,OWNER,1
3728,3728,3083,OWNER,3
3729,3729,3083,DISPONENT,3
3730,3730,3084,OWNER,2
3732,3732,3085,OWNER,2
3733,3733,3086,OWNER,3
3734,3734,3087,OWNER,2
3735,3735,3088,OWNER,1
3736,3736,3088,DISPONENT,1
3737,3737,3089,OWNER,3
3738,3738,3090,OWNER,2
3739,3739,3091,OWNER,2
3740,3740,3092,OWNER,3
3741,3741,3093,OWNER,2
3742,3742,3094,OWNER,1
3743,3743,3094,DISPONENT,1
3745,3745,3096,OWNER,2
3746,3746,3097,OWNER,2
3747,3747,3098,OWNER,1
3748,3748,3099,OWNER,3
3749,3749,3100,OWNER,2
3750,3750,3101,OWNER,1
3751,3751,3102,OWNER,1
3752,3752,3102,DISPONENT,1
3753,3753,3103,OWNER,3
3754,3754,3104,OWNER,1
3755,3755,3105,OWNER,3
3756,3756,3106,OWNER,3
3757,3757,3107,OWNER,2
3758,3758,3108,OWNER,3
3759,3759,3108,DISPONENT,3
3760,3760,3109,OWNER,1
3761,3761,3110,OWNER,2
3762,3762,3111,OWNER,3
3763,3763,3112,OWNER,3
3764,3764,3112,DISPONENT,3
3765,3765,3113,OWNER,2
3766,3766,3114,OWNER,3
3767,3767,3115,OWNER,2
3768,3768,3115,DISPONENT,2
3769,3769,3116,OWNER,3
3770,3770,3117,OWNER,2
3771,3771,3118,OWNER,1
3772,3772,3118,DISPONENT,1
3773,3773,3119,OWNER,2
3774,3774,3120,OWNER,2
3775,3775,3121,OWNER,2
3776,3776,3122,OWNER,1
3777,3777,3122,DISPONENT,1
3779,3779,3124,OWNER,1
3780,3780,3125,OWNER,3
3781,3781,3126,OWNER,3
3782,3782,3127,OWNER,2
3783,3783,3128,OWNER,3
3784,3784,3128,DISPONENT,3
3785,3785,3129,OWNER,1
3786,3786,3130,OWNER,3
3787,3787,3131,OWNER,1
3788,3788,3132,OWNER,1
3789,3789,3133,OWNER,2
3790,3790,3134,OWNER,3
3791,3791,3135,OWNER,3
3792,3792,3136,OWNER,1
3793,3793,3137,OWNER,2
3794,3794,3138,OWNER,2
3795,3795,3139,OWNER,2
3796,3796,3140,OWNER,1
3797,3797,3140,DISPONENT,1
3798,3798,3141,OWNER,1
3799,3799,3142,OWNER,2
3800,3800,3143,OWNER,1
3801,3801,3143,DISPONENT,1
3802,3802,3144,OWNER,1
3803,3803,3145,OWNER,2
3804,3804,3145,DISPONENT,2
3805,3805,3146,OWNER,1
3806,3806,3147,OWNER,3
3807,3807,3148,OWNER,2
