account_id,district_id,frequency,date,bank_id
4263,5,POPLATEK MESICNE,950717,1
3532,73,POPLATEK MESICNE,950718,3
1251,34,POPLATEK TYDNE,950718,1
1936,70,POPLATEK MESICNE,950718,3
2244,46,POPLATEK MESICNE,950719,3
2310,15,POPLATEK MESICNE,950719,3
1994,42,POPLATEK MESICNE,950719,1
720,54,POPLATEK MESICNE,950720,3
1472,2,POPLATEK MESICNE,950720,2
2144,55,POPLATEK PO OBRATU,950721,1
953,14,POPLATEK MESICNE,950722,1
4081,11,POPLATEK MESICNE,950722,1
10018,8,POPLATEK MESICNE,950723,3
2553,41,POPLATEK MESICNE,950724,1
2520,18,POPLATEK MESICNE,950725,1
1252,13,POPLATEK TYDNE,950726,1
3357,54,POPLATEK MESICNE,950726,3
6985,38,POPLATEK MESICNE,950727,2
2957,25,POPLATEK MESICNE,950728,1
4948,43,POPLATEK MESICNE,950729,3
1803,24,POPLATEK MESICNE,950729,3
2577,7,POPLATEK MESICNE,950730,3
1009,1,POPLATEK TYDNE,950801,2
2265,65,POPLATEK MESICNE,950803,3
675,58,POPLATEK MESICNE,950803,3
5033,54,POPLATEK MESICNE,950803,2
1971,41,POPLATEK MESICNE,950804,3
2830,20,POPLATEK MESICNE,950804,1
1927,42,POPLATEK MESICNE,950804,3
5118,72,POPLATEK MESICNE,950805,3
3203,23,POPLATEK MESICNE,950807,2
3270,30,POPLATEK MESICNE,950808,2
1520,48,POPLATEK MESICNE,950808,2
4681,70,POPLATEK MESICNE,950808,2
3902,1,POPLATEK MESICNE,950808,2
8327,1,POPLATEK TYDNE,950808,3
1203,72,POPLATEK MESICNE,950809,1
2608,19,POPLATEK MESICNE,950809,2
2206,45,POPLATEK MESICNE,950810,2
3216,3,POPLATEK MESICNE,950811,3
1122,13,POPLATEK MESICNE,950812,2
786,53,POPLATEK MESICNE,950812,2
3631,1,POPLATEK MESICNE,950813,2
2514,16,POPLATEK MESICNE,950813,2
75,1,POPLATEK MESICNE,950813,2
3679,64,POPLATEK MESICNE,950815,1
2562,35,POPLATEK MESICNE,950815,1
2280,68,POPLATEK MESICNE,950817,1
3896,45,POPLATEK MESICNE,950817,3
11138,70,POPLATEK TYDNE,950818,2
5213,1,POPLATEK MESICNE,950818,1
531,31,POPLATEK MESICNE,950818,1
6856,43,POPLATEK MESICNE,950819,2
5024,70,POPLATEK MESICNE,950820,2
560,36,POPLATEK MESICNE,950820,3
11382,74,POPLATEK MESICNE,950820,2
2855,27,POPLATEK MESICNE,950821,2
2858,56,POPLATEK MESICNE,950822,2
3763,55,POPLATEK MESICNE,950823,3
995,64,POPLATEK MESICNE,950823,3
3315,23,POPLATEK MESICNE,950824,1
3582,19,POPLATEK MESICNE,950826,2
420,75,POPLATEK MESICNE,950826,1
937,43,POPLATEK MESICNE,950826,3
4258,51,POPLATEK MESICNE,950826,1
5066,13,POPLATEK TYDNE,950827,3
2236,73,POPLATEK MESICNE,950827,2
3995,12,POPLATEK MESICNE,950827,1
894,46,POPLATEK MESICNE,950827,3
418,36,POPLATEK MESICNE,950827,3
3254,36,POPLATEK MESICNE,950827,2
32,5,POPLATEK MESICNE,950828,1
213,73,POPLATEK MESICNE,950829,1
2833,64,POPLATEK MESICNE,950830,3
3553,70,POPLATEK MESICNE,950830,3
9052,43,POPLATEK PO OBRATU,950830,3
3139,12,POPLATEK MESICNE,950830,2
1562,1,POPLATEK MESICNE,950830,3
1961,13,POPLATEK MESICNE,950830,1
353,24,POPLATEK MESICNE,950830,3
1640,13,POPLATEK MESICNE,950901,1
6872,15,POPLATEK MESICNE,950902,1
532,26,POPLATEK MESICNE,950902,2
674,49,POPLATEK MESICNE,950902,3
10365,22,POPLATEK MESICNE,950902,2
430,54,POPLATEK MESICNE,950902,3
429,63,POPLATEK MESICNE,950903,2
3269,37,POPLATEK MESICNE,950903,2
1810,50,POPLATEK MESICNE,950903,3
665,8,POPLATEK MESICNE,950903,3
3855,33,POPLATEK MESICNE,950904,2
3866,60,POPLATEK MESICNE,950905,3
3914,33,POPLATEK MESICNE,950905,3
3807,53,POPLATEK MESICNE,950905,3
3925,1,POPLATEK MESICNE,950905,3
219,28,POPLATEK MESICNE,950906,2
3552,62,POPLATEK MESICNE,950906,3
7957,51,POPLATEK MESICNE,950907,3
1149,18,POPLATEK MESICNE,950907,3
1423,76,POPLATEK MESICNE,950908,2
2853,54,POPLATEK MESICNE,950908,3
803,19,POPLATEK MESICNE,950909,3
2456,65,POPLATEK MESICNE,950909,1
619,1,POPLATEK TYDNE,950909,3
301,60,POPLATEK MESICNE,950910,3
372,55,POPLATEK MESICNE,950910,1
3492,33,POPLATEK MESICNE,950910,2
6463,16,POPLATEK MESICNE,950911,1
3628,70,POPLATEK MESICNE,950912,1
2358,7,POPLATEK MESICNE,950913,2
1613,1,POPLATEK MESICNE,950913,3
2866,43,POPLATEK MESICNE,950913,3
3010,46,POPLATEK MESICNE,950913,1
3368,24,POPLATEK MESICNE,950914,2
5125,1,POPLATEK MESICNE,950914,3
994,72,POPLATEK MESICNE,950915,1
1674,1,POPLATEK MESICNE,950915,3
3234,1,POPLATEK MESICNE,950916,3
1452,45,POPLATEK MESICNE,950916,3
9377,1,POPLATEK MESICNE,950917,3
3758,38,POPLATEK MESICNE,950919,3
138,22,POPLATEK MESICNE,950919,2
1376,64,POPLATEK MESICNE,950920,2
3770,23,POPLATEK MESICNE,950920,1
11271,5,POPLATEK MESICNE,950920,1
2353,51,POPLATEK MESICNE,950921,3
1335,54,POPLATEK MESICNE,950921,2
2119,74,POPLATEK MESICNE,950921,2
8,57,POPLATEK MESICNE,950921,2
1704,70,POPLATEK MESICNE,950922,1
1660,1,POPLATEK MESICNE,950922,1
5429,71,POPLATEK MESICNE,950922,2
3440,22,POPLATEK MESICNE,950922,2
2148,1,POPLATEK MESICNE,950922,1
676,39,POPLATEK MESICNE,950922,1
2731,1,POPLATEK MESICNE,950926,1
80,43,POPLATEK MESICNE,950927,1
3417,48,POPLATEK MESICNE,950928,3
169,4,POPLATEK MESICNE,950928,2
4047,45,POPLATEK TYDNE,950929,1
7487,4,POPLATEK MESICNE,951001,2
992,22,POPLATEK MESICNE,951001,2
331,65,POPLATEK MESICNE,951002,1
2835,73,POPLATEK MESICNE,951003,3
3677,1,POPLATEK MESICNE,951004,3
2565,74,POPLATEK MESICNE,951004,3
4190,62,POPLATEK MESICNE,951004,3
3317,4,POPLATEK MESICNE,951004,1
1690,16,POPLATEK MESICNE,951007,2
1448,1,POPLATEK MESICNE,951007,3
521,9,POPLATEK MESICNE,951008,3
3132,56,POPLATEK MESICNE,951008,1
3944,22,POPLATEK MESICNE,951008,2
1427,17,POPLATEK MESICNE,951008,2
1742,68,POPLATEK MESICNE,951008,3
6400,31,POPLATEK PO OBRATU,951009,1
3486,64,POPLATEK MESICNE,951009,3
4473,45,POPLATEK MESICNE,951009,2
2965,6,POPLATEK MESICNE,951010,1
2301,22,POPLATEK MESICNE,951010,1
2674,50,POPLATEK MESICNE,951010,2
11,76,POPLATEK MESICNE,951010,3
8533,47,POPLATEK MESICNE,951010,1
1089,74,POPLATEK MESICNE,951010,1
5063,43,POPLATEK MESICNE,951011,1
1257,66,POPLATEK MESICNE,951011,3
990,17,POPLATEK MESICNE,951011,1
1581,39,POPLATEK MESICNE,951012,1
2424,1,POPLATEK MESICNE,951013,1
917,56,POPLATEK MESICNE,951013,1
2255,52,POPLATEK MESICNE,951014,2
11362,67,POPLATEK MESICNE,951014,2
1796,18,POPLATEK MESICNE,951014,2
2834,70,POPLATEK MESICNE,951014,1
8114,59,POPLATEK MESICNE,951014,3
260,24,POPLATEK MESICNE,951014,3
1749,64,POPLATEK MESICNE,951014,3
4650,4,POPLATEK MESICNE,951015,3
336,62,POPLATEK MESICNE,951016,1
308,61,POPLATEK MESICNE,951016,1
319,47,POPLATEK TYDNE,951017,2
762,76,POPLATEK MESICNE,951018,3
1142,74,POPLATEK MESICNE,951019,1
3200,17,POPLATEK PO OBRATU,951020,2
3646,63,POPLATEK TYDNE,951020,2
1206,70,POPLATEK MESICNE,951021,1
501,13,POPLATEK MESICNE,951021,2
2235,45,POPLATEK MESICNE,951022,1
2487,42,POPLATEK MESICNE,951022,3
10762,1,POPLATEK MESICNE,951023,3
3131,21,POPLATEK MESICNE,951023,1
10520,55,POPLATEK PO OBRATU,951024,1
2515,64,POPLATEK MESICNE,951024,3
2727,1,POPLATEK MESICNE,951025,3
1756,38,POPLATEK MESICNE,951026,1
2500,61,POPLATEK MESICNE,951026,3
1426,40,POPLATEK MESICNE,951027,3
602,43,POPLATEK MESICNE,951027,2
3637,53,POPLATEK MESICNE,951028,2
2481,1,POPLATEK MESICNE,951028,3
3080,57,POPLATEK MESICNE,951029,3
2621,55,POPLATEK MESICNE,951029,1
1238,1,POPLATEK MESICNE,951029,1
10710,19,POPLATEK MESICNE,951030,3
2871,52,POPLATEK MESICNE,951030,1
1403,17,POPLATEK MESICNE,951102,1
1629,10,POPLATEK MESICNE,951102,1
9353,59,POPLATEK MESICNE,951103,2
820,74,POPLATEK MESICNE,951104,2
3384,14,POPLATEK MESICNE,951105,1
257,11,POPLATEK MESICNE,951105,2
479,1,POPLATEK MESICNE,951105,2
3764,69,POPLATEK MESICNE,951105,3
155,58,POPLATEK MESICNE,951107,1
3945,50,POPLATEK MESICNE,951107,1
2157,77,POPLATEK MESICNE,951108,1
2051,64,POPLATEK TYDNE,951108,2
3061,76,POPLATEK MESICNE,951108,2
3111,60,POPLATEK MESICNE,951108,3
1691,48,POPLATEK MESICNE,951108,3
1044,14,POPLATEK MESICNE,951109,2
1945,56,POPLATEK MESICNE,951109,1
9790,52,POPLATEK MESICNE,951109,1
9928,60,POPLATEK MESICNE,951109,1
2580,60,POPLATEK MESICNE,951109,3
1599,57,POPLATEK MESICNE,951110,2
11079,16,POPLATEK MESICNE,951110,2
968,74,POPLATEK MESICNE,951111,3
810,46,POPLATEK MESICNE,951111,3
1760,53,POPLATEK MESICNE,951111,1
2550,67,POPLATEK MESICNE,951111,3
3572,65,POPLATEK MESICNE,951112,2
1030,57,POPLATEK MESICNE,951112,3
487,40,POPLATEK MESICNE,951114,1
3767,1,POPLATEK MESICNE,951115,1
348,25,POPLATEK MESICNE,951115,1
1867,52,POPLATEK MESICNE,951115,2
2516,6,POPLATEK MESICNE,951116,1
3303,1,POPLATEK MESICNE,951117,3
933,21,POPLATEK MESICNE,951118,3
3229,64,POPLATEK MESICNE,951118,3
1700,64,POPLATEK MESICNE,951118,2
2836,42,POPLATEK MESICNE,951118,2
338,49,POPLATEK MESICNE,951118,3
3148,33,POPLATEK MESICNE,951119,2
1357,56,POPLATEK MESICNE,951120,2
3772,7,POPLATEK MESICNE,951120,3
486,33,POPLATEK MESICNE,951121,2
1395,1,POPLATEK MESICNE,951121,1
1341,36,POPLATEK MESICNE,951121,3
9017,70,POPLATEK MESICNE,951122,3
10411,39,POPLATEK PO OBRATU,951123,3
2783,43,POPLATEK MESICNE,951123,2
2015,68,POPLATEK MESICNE,951125,3
2341,33,POPLATEK MESICNE,951125,1
565,39,POPLATEK MESICNE,951125,2
337,17,POPLATEK MESICNE,951125,2
3780,44,POPLATEK MESICNE,951125,1
557,1,POPLATEK MESICNE,951126,3
3490,48,POPLATEK MESICNE,951126,3
3973,20,POPLATEK MESICNE,951127,3
2043,46,POPLATEK MESICNE,951127,2
2003,32,POPLATEK MESICNE,951127,1
728,60,POPLATEK MESICNE,951128,2
3970,24,POPLATEK MESICNE,951128,3
8169,29,POPLATEK MESICNE,951128,1
452,63,POPLATEK MESICNE,951129,3
3783,40,POPLATEK MESICNE,951129,3
3189,29,POPLATEK MESICNE,951129,3
3689,8,POPLATEK MESICNE,951129,3
2803,58,POPLATEK MESICNE,951201,1
1901,15,POPLATEK MESICNE,951201,3
3525,70,POPLATEK MESICNE,951201,1
3320,1,POPLATEK MESICNE,951201,3
2851,17,POPLATEK MESICNE,951202,1
2309,18,POPLATEK MESICNE,951203,1
2437,1,POPLATEK MESICNE,951204,3
1825,3,POPLATEK MESICNE,951205,2
253,46,POPLATEK MESICNE,951205,3
474,61,POPLATEK MESICNE,951206,3
633,57,POPLATEK MESICNE,951206,2
2374,1,POPLATEK MESICNE,951207,3
1104,39,POPLATEK MESICNE,951207,2
2692,28,POPLATEK MESICNE,951208,3
6927,74,POPLATEK TYDNE,951208,1
924,11,POPLATEK MESICNE,951209,3
3305,13,POPLATEK MESICNE,951209,1
2237,26,POPLATEK MESICNE,951213,1
1917,73,POPLATEK MESICNE,951213,1
1685,28,POPLATEK MESICNE,951213,2
791,49,POPLATEK MESICNE,951214,3
3858,2,POPLATEK MESICNE,951214,2
5001,53,POPLATEK MESICNE,951215,1
1469,67,POPLATEK MESICNE,951215,3
3476,3,POPLATEK MESICNE,951216,2
8039,9,POPLATEK MESICNE,951217,1
3205,1,POPLATEK MESICNE,951217,2
5477,57,POPLATEK MESICNE,951217,1
1212,70,POPLATEK MESICNE,951218,3
2095,56,POPLATEK MESICNE,951219,3
1137,60,POPLATEK MESICNE,951219,2
2570,1,POPLATEK MESICNE,951219,1
3092,46,POPLATEK MESICNE,951220,3
5661,53,POPLATEK MESICNE,951220,3
809,36,POPLATEK MESICNE,951220,2
522,17,POPLATEK MESICNE,951220,2
2630,64,POPLATEK MESICNE,951221,3
957,70,POPLATEK MESICNE,951222,3
1682,49,POPLATEK MESICNE,951222,1
3587,64,POPLATEK MESICNE,951224,3
4269,26,POPLATEK MESICNE,951224,3
3338,25,POPLATEK MESICNE,951224,3
3655,1,POPLATEK MESICNE,951224,3
84,44,POPLATEK PO OBRATU,951225,2
4439,30,POPLATEK MESICNE,951225,3
4462,73,POPLATEK TYDNE,951227,2
3814,74,POPLATEK MESICNE,951227,2
2780,63,POPLATEK MESICNE,951229,3
3273,74,POPLATEK MESICNE,951229,2
3559,18,POPLATEK MESICNE,951230,2
3968,36,POPLATEK MESICNE,960101,1
2159,1,POPLATEK MESICNE,960101,1
849,1,POPLATEK MESICNE,960101,2
2288,69,POPLATEK MESICNE,960101,1
3051,9,POPLATEK MESICNE,960101,1
946,21,POPLATEK MESICNE,960101,3
2075,33,POPLATEK MESICNE,960101,2
8931,63,POPLATEK TYDNE,960101,3
9225,11,POPLATEK MESICNE,960101,1
3278,4,POPLATEK MESICNE,960102,2
2811,4,POPLATEK MESICNE,960102,3
1670,12,POPLATEK MESICNE,960102,3
275,29,POPLATEK MESICNE,960102,3
1455,66,POPLATEK MESICNE,960103,3
1311,60,POPLATEK MESICNE,960103,1
6678,54,POPLATEK MESICNE,960103,2
145,31,POPLATEK MESICNE,960103,1
312,41,POPLATEK MESICNE,960103,1
2233,43,POPLATEK MESICNE,960103,2
3530,34,POPLATEK MESICNE,960103,1
7828,36,POPLATEK MESICNE,960105,3
9024,1,POPLATEK MESICNE,960105,1
1711,63,POPLATEK MESICNE,960105,1
2223,44,POPLATEK MESICNE,960105,3
646,51,POPLATEK MESICNE,960106,3
2548,57,POPLATEK MESICNE,960106,1
2567,17,POPLATEK MESICNE,960107,3
2153,31,POPLATEK TYDNE,960107,1
1243,1,POPLATEK MESICNE,960107,1
3238,47,POPLATEK MESICNE,960107,2
954,74,POPLATEK MESICNE,960108,3
9633,70,POPLATEK MESICNE,960108,1
2716,66,POPLATEK MESICNE,960108,1
1580,69,POPLATEK MESICNE,960108,1
1483,10,POPLATEK MESICNE,960109,3
1263,30,POPLATEK TYDNE,960109,2
3966,42,POPLATEK MESICNE,960109,1
3937,76,POPLATEK MESICNE,960110,3
1591,65,POPLATEK MESICNE,960110,1
658,4,POPLATEK MESICNE,960110,1
3638,52,POPLATEK PO OBRATU,960110,3
2605,21,POPLATEK MESICNE,960110,2
3661,50,POPLATEK MESICNE,960111,2
2686,26,POPLATEK MESICNE,960111,1
2944,22,POPLATEK MESICNE,960111,3
4994,1,POPLATEK TYDNE,960111,2
3949,54,POPLATEK MESICNE,960111,3
332,36,POPLATEK MESICNE,960112,1
69,64,POPLATEK MESICNE,960112,1
3673,30,POPLATEK MESICNE,960112,2
5267,4,POPLATEK MESICNE,960112,2
3170,1,POPLATEK MESICNE,960112,3
1632,18,POPLATEK TYDNE,960113,2
2143,1,POPLATEK MESICNE,960113,1
1227,69,POPLATEK MESICNE,960113,1
204,67,POPLATEK MESICNE,960113,2
1093,54,POPLATEK MESICNE,960114,2
1486,63,POPLATEK MESICNE,960115,2
4253,43,POPLATEK MESICNE,960116,1
1196,29,POPLATEK MESICNE,960116,2
3442,4,POPLATEK MESICNE,960116,1
9051,5,POPLATEK TYDNE,960117,2
3373,27,POPLATEK MESICNE,960118,1
1036,11,POPLATEK MESICNE,960118,3
3727,66,POPLATEK MESICNE,960119,1
2844,43,POPLATEK MESICNE,960119,2
10297,14,POPLATEK MESICNE,960119,2
3755,64,POPLATEK MESICNE,960120,1
1298,7,POPLATEK MESICNE,960120,1
1139,34,POPLATEK PO OBRATU,960120,1
660,68,POPLATEK MESICNE,960120,1
335,74,POPLATEK MESICNE,960120,3
412,74,POPLATEK MESICNE,960121,1
2863,14,POPLATEK MESICNE,960121,3
2274,66,POPLATEK MESICNE,960121,2
2522,36,POPLATEK MESICNE,960121,2
4981,54,POPLATEK MESICNE,960122,2
771,22,POPLATEK MESICNE,960122,2
3832,45,POPLATEK MESICNE,960122,3
1508,69,POPLATEK MESICNE,960122,1
3784,25,POPLATEK MESICNE,960122,1
9645,38,POPLATEK MESICNE,960123,1
3947,76,POPLATEK MESICNE,960123,1
2416,5,POPLATEK MESICNE,960123,3
2243,25,POPLATEK MESICNE,960124,1
3993,54,POPLATEK MESICNE,960124,1
2225,15,POPLATEK MESICNE,960124,1
1759,39,POPLATEK MESICNE,960125,3
2207,35,POPLATEK MESICNE,960125,2
3803,61,POPLATEK MESICNE,960126,1
2754,57,POPLATEK TYDNE,960126,2
3009,1,POPLATEK MESICNE,960126,1
314,15,POPLATEK PO OBRATU,960126,2
554,26,POPLATEK MESICNE,960126,2
2217,73,POPLATEK MESICNE,960127,2
262,75,POPLATEK MESICNE,960127,3
2214,45,POPLATEK MESICNE,960127,2
976,77,POPLATEK MESICNE,960127,2
1439,11,POPLATEK MESICNE,960127,1
417,73,POPLATEK MESICNE,960127,3
3084,59,POPLATEK TYDNE,960128,2
4204,21,POPLATEK MESICNE,960129,1
9504,9,POPLATEK MESICNE,960129,1
414,1,POPLATEK MESICNE,960129,3
4424,48,POPLATEK MESICNE,960129,3
3389,13,POPLATEK MESICNE,960130,2
2106,1,POPLATEK MESICNE,960201,1
355,62,POPLATEK TYDNE,960201,3
2702,74,POPLATEK MESICNE,960201,2
11054,59,POPLATEK TYDNE,960201,3
10558,40,POPLATEK MESICNE,960201,2
1859,50,POPLATEK MESICNE,960202,2
2109,34,POPLATEK MESICNE,960202,2
6512,34,POPLATEK TYDNE,960203,2
1963,42,POPLATEK MESICNE,960203,1
1977,41,POPLATEK MESICNE,960203,3
5181,75,POPLATEK MESICNE,960203,1
1791,1,POPLATEK MESICNE,960203,2
2635,27,POPLATEK MESICNE,960204,3
1623,1,POPLATEK MESICNE,960204,1
4293,64,POPLATEK PO OBRATU,960204,3
4851,52,POPLATEK MESICNE,960204,3
2774,42,POPLATEK MESICNE,960205,1
2469,11,POPLATEK MESICNE,960205,1
3931,28,POPLATEK MESICNE,960205,3
2348,65,POPLATEK MESICNE,960205,2
218,68,POPLATEK MESICNE,960206,1
804,64,POPLATEK MESICNE,960206,1
923,13,POPLATEK MESICNE,960207,2
1744,76,POPLATEK MESICNE,960207,1
2890,69,POPLATEK MESICNE,960207,2
1233,31,POPLATEK MESICNE,960208,1
2719,10,POPLATEK MESICNE,960208,3
516,6,POPLATEK MESICNE,960208,2
2551,5,POPLATEK MESICNE,960208,2
2499,2,POPLATEK MESICNE,960208,2
2893,39,POPLATEK MESICNE,960208,3
1922,60,POPLATEK MESICNE,960209,1
264,15,POPLATEK MESICNE,960209,3
3890,50,POPLATEK MESICNE,960210,2
6686,61,POPLATEK MESICNE,960210,3
3519,52,POPLATEK MESICNE,960210,3
3597,1,POPLATEK PO OBRATU,960211,2
1611,69,POPLATEK MESICNE,960211,2
2230,7,POPLATEK MESICNE,960211,3
3933,61,POPLATEK MESICNE,960211,3
2212,33,POPLATEK MESICNE,960212,3
1964,25,POPLATEK MESICNE,960212,3
4999,1,POPLATEK MESICNE,960212,1
8680,17,POPLATEK MESICNE,960212,3
1612,66,POPLATEK MESICNE,960212,2
2390,1,POPLATEK MESICNE,960212,3
2600,1,POPLATEK MESICNE,960213,1
1737,77,POPLATEK MESICNE,960213,1
2993,1,POPLATEK TYDNE,960213,3
2753,26,POPLATEK MESICNE,960213,1
2409,76,POPLATEK MESICNE,960213,2
949,58,POPLATEK MESICNE,960213,1
3468,32,POPLATEK MESICNE,960214,1
3979,37,POPLATEK MESICNE,960214,1
296,49,POPLATEK MESICNE,960214,1
1836,42,POPLATEK MESICNE,960215,1
1111,5,POPLATEK MESICNE,960216,3
3680,27,POPLATEK MESICNE,960216,1
1916,72,POPLATEK MESICNE,960216,1
2473,14,POPLATEK MESICNE,960216,1
390,44,POPLATEK MESICNE,960216,2
3439,16,POPLATEK MESICNE,960216,3
7594,16,POPLATEK MESICNE,960216,1
3578,1,POPLATEK MESICNE,960217,2
2226,2,POPLATEK MESICNE,960217,2
466,71,POPLATEK MESICNE,960218,2
3335,35,POPLATEK MESICNE,960218,2
620,26,POPLATEK MESICNE,960218,2
2074,12,POPLATEK MESICNE,960218,2
1380,53,POPLATEK MESICNE,960219,2
2304,49,POPLATEK MESICNE,960219,2
3754,37,POPLATEK TYDNE,960219,2
1102,70,POPLATEK MESICNE,960219,3
55,20,POPLATEK MESICNE,960219,1
2403,25,POPLATEK MESICNE,960220,3
1732,51,POPLATEK MESICNE,960220,1
3721,22,POPLATEK MESICNE,960221,3
184,77,POPLATEK MESICNE,960221,2
691,24,POPLATEK MESICNE,960221,3
10233,27,POPLATEK MESICNE,960221,2
3358,44,POPLATEK MESICNE,960221,2
4,12,POPLATEK MESICNE,960221,3
3151,6,POPLATEK MESICNE,960221,3
2017,54,POPLATEK MESICNE,960221,2
2804,53,POPLATEK MESICNE,960222,2
1310,1,POPLATEK MESICNE,960222,1
3016,26,POPLATEK MESICNE,960223,1
827,36,POPLATEK MESICNE,960223,2
959,1,POPLATEK MESICNE,960223,2
1585,42,POPLATEK MESICNE,960223,1
590,50,POPLATEK MESICNE,960224,1
3924,70,POPLATEK MESICNE,960224,2
2772,11,POPLATEK MESICNE,960224,2
1962,77,POPLATEK MESICNE,960224,2
10478,70,POPLATEK TYDNE,960224,3
5692,66,POPLATEK MESICNE,960225,1
1265,49,POPLATEK MESICNE,960225,2
167,29,POPLATEK TYDNE,960226,1
2187,9,POPLATEK TYDNE,960226,1
3079,18,POPLATEK MESICNE,960226,3
3286,8,POPLATEK MESICNE,960226,1
230,1,POPLATEK MESICNE,960226,1
3193,74,POPLATEK MESICNE,960227,3
5593,15,POPLATEK MESICNE,960227,3
4088,45,POPLATEK MESICNE,960301,2
3409,23,POPLATEK MESICNE,960301,3
1216,77,POPLATEK MESICNE,960301,3
2491,76,POPLATEK MESICNE,960301,2
2498,40,POPLATEK MESICNE,960301,2
3366,68,POPLATEK MESICNE,960302,1
936,7,POPLATEK MESICNE,960302,1
856,2,POPLATEK MESICNE,960303,3
718,1,POPLATEK MESICNE,960303,3
3698,1,POPLATEK MESICNE,960303,2
3462,51,POPLATEK MESICNE,960304,3
3881,21,POPLATEK MESICNE,960304,1
3709,74,POPLATEK MESICNE,960305,3
1349,75,POPLATEK MESICNE,960305,1
1886,32,POPLATEK MESICNE,960305,1
1897,61,POPLATEK PO OBRATU,960305,3
1564,48,POPLATEK MESICNE,960305,1
2062,70,POPLATEK MESICNE,960306,1
141,38,POPLATEK MESICNE,960306,1
1763,73,POPLATEK MESICNE,960306,1
2611,1,POPLATEK MESICNE,960306,3
825,19,POPLATEK MESICNE,960306,3
3943,71,POPLATEK MESICNE,960306,3
9422,70,POPLATEK MESICNE,960306,2
1606,23,POPLATEK MESICNE,960307,2
3263,44,POPLATEK MESICNE,960307,3
2289,1,POPLATEK MESICNE,960307,2
3121,46,POPLATEK MESICNE,960308,2
3088,18,POPLATEK MESICNE,960308,1
3952,26,POPLATEK MESICNE,960308,3
3974,55,POPLATEK MESICNE,960308,1
3502,74,POPLATEK MESICNE,960308,2
3351,70,POPLATEK MESICNE,960308,1
2105,70,POPLATEK MESICNE,960309,1
3144,67,POPLATEK MESICNE,960309,1
846,72,POPLATEK MESICNE,960309,1
357,20,POPLATEK MESICNE,960310,2
103,44,POPLATEK MESICNE,960310,1
3118,48,POPLATEK MESICNE,960310,1
4361,69,POPLATEK MESICNE,960311,1
1722,32,POPLATEK MESICNE,960311,1
4273,15,POPLATEK MESICNE,960311,3
1510,33,POPLATEK MESICNE,960311,3
895,24,POPLATEK MESICNE,960312,1
840,70,POPLATEK MESICNE,960312,2
2263,36,POPLATEK MESICNE,960312,3
356,70,POPLATEK MESICNE,960312,3
4863,5,POPLATEK MESICNE,960312,1
3455,34,POPLATEK MESICNE,960313,2
4092,74,POPLATEK MESICNE,960313,2
10807,34,POPLATEK MESICNE,960313,2
2598,1,POPLATEK MESICNE,960314,1
2633,25,POPLATEK MESICNE,960314,1
1800,51,POPLATEK MESICNE,960314,3
1698,68,POPLATEK MESICNE,960314,3
3994,15,POPLATEK MESICNE,960314,3
1365,42,POPLATEK MESICNE,960315,1
666,27,POPLATEK MESICNE,960315,1
9242,57,POPLATEK MESICNE,960315,2
4346,25,POPLATEK MESICNE,960315,2
3296,67,POPLATEK MESICNE,960315,1
2864,54,POPLATEK MESICNE,960316,1
1980,49,POPLATEK MESICNE,960316,2
1445,60,POPLATEK MESICNE,960316,3
821,60,POPLATEK MESICNE,960316,2
5591,9,POPLATEK MESICNE,960316,1
236,72,POPLATEK MESICNE,960316,1
210,48,POPLATEK MESICNE,960317,1
3795,36,POPLATEK MESICNE,960318,1
865,17,POPLATEK MESICNE,960318,1
739,66,POPLATEK MESICNE,960318,3
3672,26,POPLATEK MESICNE,960319,1
2334,50,POPLATEK MESICNE,960319,2
1028,23,POPLATEK MESICNE,960319,2
468,49,POPLATEK MESICNE,960319,2
853,1,POPLATEK MESICNE,960320,3
525,70,POPLATEK MESICNE,960320,1
3322,65,POPLATEK TYDNE,960320,2
2033,71,POPLATEK MESICNE,960320,2
3130,13,POPLATEK MESICNE,960320,3
2904,13,POPLATEK MESICNE,960320,2
1014,74,POPLATEK MESICNE,960320,2
116,8,POPLATEK MESICNE,960321,2
10436,60,POPLATEK MESICNE,960321,2
4214,1,POPLATEK MESICNE,960321,2
824,32,POPLATEK MESICNE,960321,1
3743,1,POPLATEK MESICNE,960322,3
2192,59,POPLATEK MESICNE,960322,1
2406,5,POPLATEK MESICNE,960322,3
2889,8,POPLATEK MESICNE,960323,3
1369,32,POPLATEK MESICNE,960323,2
2767,54,POPLATEK MESICNE,960323,1
4008,27,POPLATEK MESICNE,960323,1
874,56,POPLATEK TYDNE,960323,2
3815,1,POPLATEK MESICNE,960324,2
3605,3,POPLATEK MESICNE,960324,2
3138,37,POPLATEK MESICNE,960324,2
2578,54,POPLATEK MESICNE,960325,2
2708,1,POPLATEK MESICNE,960325,1
631,68,POPLATEK MESICNE,960325,3
1170,25,POPLATEK MESICNE,960326,1
2650,72,POPLATEK MESICNE,960326,2
7890,23,POPLATEK MESICNE,960326,3
3219,1,POPLATEK MESICNE,960326,1
3115,14,POPLATEK MESICNE,960327,2
208,54,POPLATEK MESICNE,960327,1
286,71,POPLATEK MESICNE,960327,3
898,71,POPLATEK MESICNE,960327,2
2936,3,POPLATEK MESICNE,960327,2
3422,21,POPLATEK MESICNE,960328,3
